customer_id,age,gender,city,education,tenure_months,contract_type,payment_method,monthly_charges,total_charges,num_products,has_credit_card,is_active_member,estimated_salary,churned
10252,64.0,Female,Bengaluru,High School,30,One year,Electronic check,76.07,2347.03,1,1,1,,0
10253,29.0,Male,Mumbai,PhD,14,One year,Electronic check,70.64,1005.73,1,0,1,90347.45,1
10254,39.0,Female,Mumbai,High School,40,One year,Mailed check,47.68,1924.99,3,1,1,51975.79,0
10255,52.0,Male,Delhi,Masters,7,Month-to-month,Mailed check,70.43,530.52,1,0,0,,1
10256,,Male,Delhi,Bachelors,50,One year,Credit card,54.66,2703.26,1,1,0,67744.85,0
10257,37.0,Female,Pune,Bachelors,59,One year,Bank transfer,39.96,2325.85,2,1,1,47946.42,0
10258,40.0,Female,Bengaluru,Bachelors,6,Two year,Credit card,81.32,481.68,3,1,1,41830.91,0
10259,24.0,Female,Delhi,Masters,34,Two year,Bank transfer,83.0,2758.25,1,1,0,57230.95,0
10260,39.0,Male,Pune,High School,47,Month-to-month,Credit card,85.88,4056.71,2,1,0,72858.48,0
10261,39.0,Female,Delhi,High School,4,One year,Electronic check,51.62,258.93,1,0,1,53347.93,0
10262,45.0,Female,Pune,Masters,28,Month-to-month,Electronic check,90.95,2511.1,2,1,0,62738.38,1
10263,35.0,Male,Pune,Bachelors,18,Two year,Mailed check,54.14,996.28,2,1,1,28512.46,0
10264,48.0,Female,Hyderabad,High School,2,One year,Mailed check,79.38,127.3,3,1,1,61845.7,0
10265,55.0,Male,Bengaluru,High School,58,Two year,Credit card,53.76,3067.25,2,1,0,92518.91,0
10266,44.0,Female,Chennai,Bachelors,32,One year,Bank transfer,60.07,2025.02,3,0,1,85513.97,0
10267,47.0,Male,Delhi,Bachelors,54,One year,Credit card,11.73,583.31,1,0,1,68087.72,0
10268,43.0,Female,Delhi,Masters,42,Month-to-month,Electronic check,58.36,2387.15,2,0,0,75360.36,0
10269,42.0,Male,Mumbai,,63,One year,Bank transfer,67.0,4231.74,2,1,0,51778.27,0
10270,33.0,Male,Delhi,Bachelors,72,Month-to-month,Bank transfer,55.98,4043.99,1,1,1,,0
10271,46.0,Male,Mumbai,Bachelors,43,Month-to-month,Electronic check,103.64,4489.88,3,1,1,115490.78,1
10272,41.0,Male,Chennai,Bachelors,25,Month-to-month,Credit card,39.43,1085.81,2,1,1,73626.12,0
10273,69.0,Female,Mumbai,Bachelors,30,Month-to-month,Bank transfer,52.6,1539.14,3,0,1,126995.09,0
10274,62.0,Male,Delhi,PhD,60,Two year,Electronic check,45.09,2676.48,1,1,0,55035.99,0
10275,47.0,Male,Delhi,High School,31,One year,Mailed check,52.6,1711.04,2,0,1,42476.26,0
10276,32.0,Female,Delhi,Bachelors,37,Month-to-month,Bank transfer,87.69,3291.49,1,0,1,54388.28,0
10277,,Male,Chennai,,14,One year,Bank transfer,97.52,1405.28,3,1,0,65171.21,0
10278,57.0,Female,Chennai,Bachelors,72,Month-to-month,Mailed check,49.58,3540.27,1,0,0,120865.46,0
10279,45.0,Male,Hyderabad,Bachelors,47,Month-to-month,Bank transfer,49.09,2363.52,2,0,0,63814.5,0
10280,,Female,Hyderabad,High School,24,Month-to-month,Electronic check,39.54,989.12,1,1,0,51087.57,0
10281,,Male,Chennai,Masters,42,Month-to-month,Electronic check,93.74,3946.56,2,1,1,50233.91,0
10282,54.0,Male,Delhi,Bachelors,29,Two year,Electronic check,89.66,2570.89,1,1,1,95080.49,0
10283,48.0,Female,Delhi,Masters,11,One year,Mailed check,62.67,694.7,3,0,0,,0
10284,28.0,Male,Mumbai,Masters,63,One year,Electronic check,34.29,2242.69,3,0,0,59319.48,0
10285,36.0,Male,Mumbai,Masters,64,One year,Bank transfer,36.25,2265.3,1,0,1,28732.75,0
10286,45.0,Male,Pune,High School,60,Month-to-month,Credit card,68.75,4085.01,2,0,1,45170.94,0
10287,43.0,Male,Hyderabad,PhD,26,One year,Credit card,77.09,1972.95,2,1,1,107867.36,0
10288,38.0,Female,Delhi,Masters,18,One year,Mailed check,19.54,331.18,1,0,0,85153.77,0
10289,,Male,Mumbai,Masters,3,Month-to-month,Bank transfer,57.93,173.0,1,1,0,71440.15,0
10290,39.0,Female,Hyderabad,Masters,53,Month-to-month,Credit card,100.6,5379.73,1,0,0,111114.33,0
10291,44.0,Male,Pune,Masters,23,Month-to-month,Mailed check,60.21,1407.9,1,1,1,113083.18,0
10292,,Female,Pune,Bachelors,65,Month-to-month,Electronic check,97.77,6358.09,1,0,0,69209.33,0
10293,18.0,Male,Hyderabad,High School,63,Month-to-month,Electronic check,79.28,5008.49,1,0,0,69613.42,0
10294,39.0,Male,Bengaluru,Bachelors,9,One year,Electronic check,41.15,401.55,1,0,1,57194.97,0
10295,44.0,Female,Mumbai,High School,66,Month-to-month,Credit card,58.56,3780.87,3,1,0,63738.73,0
10296,,Female,Mumbai,Bachelors,10,One year,Electronic check,62.17,675.28,1,1,1,37300.85,0
10297,37.0,Female,Delhi,High School,35,Month-to-month,Electronic check,44.04,1500.08,3,1,1,37211.5,1
10298,19.0,Male,Bengaluru,,34,Month-to-month,Bank transfer,43.66,1462.26,2,0,0,32101.5,0
10299,46.0,Female,Pune,Masters,69,One year,Credit card,98.15,6789.37,2,1,0,93855.41,0
10300,64.0,Female,Chennai,Masters,47,Month-to-month,Electronic check,43.5,2040.73,1,1,1,35649.15,0
10301,22.0,Female,Delhi,Masters,63,Two year,Bank transfer,88.73,5614.34,1,1,1,112899.17,0
10302,53.0,Male,Delhi,High School,43,Month-to-month,Mailed check,55.4,2389.29,3,1,1,53931.69,0
10303,38.0,Male,Delhi,Masters,60,One year,Electronic check,64.44,3851.93,2,1,1,108221.7,0
10304,41.0,Female,Bengaluru,Masters,62,Month-to-month,Mailed check,77.36,4872.76,2,1,1,,0
10305,28.0,Male,Chennai,,62,Month-to-month,Credit card,51.83,3248.86,1,1,1,35543.89,0
10306,38.0,Female,Chennai,High School,30,Month-to-month,Electronic check,77.49,2339.81,2,1,0,98243.14,0
10307,59.0,Male,Chennai,PhD,27,Month-to-month,Electronic check,19.98,574.09,1,0,0,100841.04,0
10308,50.0,Female,Bengaluru,Bachelors,71,Month-to-month,Credit card,74.67,,2,0,1,50066.88,0
10309,65.0,Male,Hyderabad,Bachelors,55,Month-to-month,Credit card,10.69,696.69,2,0,0,62703.65,0
10310,,Female,Pune,High School,66,Two year,Mailed check,60.01,3906.28,1,1,1,50072.49,0
10311,48.0,Female,Hyderabad,Masters,42,Month-to-month,Electronic check,83.79,3524.84,1,1,0,67348.41,0
10312,65.0,Male,Mumbai,Masters,67,Month-to-month,Electronic check,78.69,5257.91,1,1,0,72372.24,0
10313,48.0,Male,Delhi,Masters,52,Month-to-month,Electronic check,36.43,1878.14,1,1,1,62269.57,0
10314,,Male,Mumbai,High School,54,Two year,Electronic check,39.27,2097.87,1,1,1,743089.17,0
10315,38.0,Female,Mumbai,High School,12,Month-to-month,Bank transfer,49.85,559.61,1,1,0,57220.66,0
10316,43.0,Female,Bengaluru,PhD,41,One year,Electronic check,69.1,2892.52,1,0,1,85477.41,0
10317,33.0,Female,Hyderabad,Masters,53,Month-to-month,Electronic check,20.3,,2,0,1,65404.21,0
10318,55.0,Male,Mumbai,Masters,55,Month-to-month,Bank transfer,64.71,3608.23,2,1,0,62796.31,0
10319,27.0,Female,Delhi,Masters,69,Month-to-month,Electronic check,71.85,4990.08,1,1,0,49522.92,0
10320,52.0,Male,Delhi,High School,23,Two year,Electronic check,58.77,1332.67,1,1,1,56578.87,0
10321,40.0,Female,Chennai,Bachelors,22,One year,Bank transfer,76.56,1710.95,2,1,1,100996.86,0
10322,57.0,Female,Mumbai,High School,70,Month-to-month,Electronic check,69.92,4886.51,1,0,0,44924.9,0
10323,52.0,Female,Mumbai,Bachelors,71,One year,Bank transfer,53.08,3713.63,1,1,0,85858.11,0
10324,66.0,Female,Bengaluru,High School,13,Month-to-month,Electronic check,22.4,236.68,1,1,1,71035.21,0
10325,,Male,Bengaluru,Bachelors,27,Two year,Electronic check,67.94,1867.15,3,1,0,75385.83,1
10326,22.0,Male,Mumbai,Bachelors,69,Month-to-month,Mailed check,44.03,3068.25,1,1,1,53888.16,0
10327,41.0,Male,Hyderabad,Masters,14,Two year,Bank transfer,52.28,744.02,3,0,0,,0
10328,27.0,Male,Delhi,High School,57,Two year,Electronic check,75.54,4286.2,1,1,1,69874.16,0
10329,35.0,Male,Bengaluru,Masters,8,Month-to-month,Credit card,96.18,759.92,1,0,1,58545.33,0
10330,62.0,Female,Hyderabad,High School,13,Two year,Credit card,64.16,817.8,1,1,0,77291.51,0
10331,50.0,Female,Mumbai,Masters,57,Two year,Mailed check,77.19,4312.48,2,1,1,80063.66,0
10332,33.0,Female,Mumbai,Bachelors,44,Two year,Electronic check,33.22,1464.74,1,1,0,117799.55,0
10333,29.0,Male,Delhi,High School,40,Month-to-month,Electronic check,70.4,2842.12,2,1,1,76120.18,0
10334,42.0,Male,Mumbai,Masters,62,One year,Credit card,63.68,3951.54,3,0,1,27930.66,0
10335,26.0,Male,Mumbai,High School,22,Month-to-month,Electronic check,92.04,2113.34,1,1,1,95586.42,0
10336,33.0,Male,Delhi,Bachelors,36,Two year,Electronic check,53.11,1861.73,1,1,0,65514.85,0
10337,46.0,Female,Delhi,Masters,44,Month-to-month,Electronic check,423.16,2592.86,2,1,1,114262.36,0
10338,57.0,Female,Chennai,Bachelors,54,One year,Electronic check,88.29,4774.31,1,0,1,102360.34,0
10339,50.0,Male,Bengaluru,Bachelors,24,Two year,Electronic check,62.98,1523.71,2,1,0,58884.12,0
10340,18.0,Female,Pune,Bachelors,46,Two year,Electronic check,40.61,1773.0,3,1,1,85881.86,0
10341,46.0,Female,Delhi,High School,32,Two year,Bank transfer,121.14,3906.61,1,0,0,56932.99,0
10342,43.0,Male,Bengaluru,Bachelors,39,Two year,Electronic check,41.27,1621.95,1,1,1,70059.2,0
10343,47.0,Male,Delhi,PhD,62,One year,Credit card,63.58,3835.99,2,1,1,84871.67,0
10344,,Male,Mumbai,Bachelors,28,One year,Mailed check,72.63,,1,0,1,94486.0,0
10345,18.0,Female,Mumbai,High School,48,Month-to-month,Electronic check,70.89,3362.29,1,1,0,89694.53,0
10346,34.0,Female,Mumbai,High School,68,Two year,Credit card,60.83,4113.77,1,1,1,71649.77,0
10347,50.0,Female,Hyderabad,Bachelors,55,Month-to-month,Bank transfer,60.94,3284.79,1,0,0,124635.33,0
10348,21.0,Male,Delhi,PhD,72,One year,Bank transfer,59.83,4328.57,1,0,1,61969.55,0
10349,61.0,Male,Mumbai,Masters,42,Month-to-month,Electronic check,40.45,,2,1,1,34641.59,0
10350,47.0,Male,Hyderabad,Masters,20,Month-to-month,Bank transfer,112.3,2259.25,1,1,0,38876.62,0
10351,53.0,Male,Delhi,Bachelors,72,Month-to-month,Credit card,60.16,4223.55,1,0,0,102428.17,0
10352,35.0,Female,Chennai,Bachelors,47,Two year,Credit card,78.13,3686.39,4,1,0,68313.64,0
10353,53.0,Male,Chennai,Bachelors,17,Month-to-month,Bank transfer,57.64,970.15,1,1,1,,0
10354,56.0,Male,Delhi,High School,23,Month-to-month,Mailed check,57.2,1260.55,1,1,1,58064.47,0
10355,45.0,Female,Mumbai,Bachelors,19,Month-to-month,Credit card,54.98,1062.3,3,1,1,60040.55,0
10356,45.0,Male,Pune,Bachelors,60,Month-to-month,Electronic check,30.9,1897.99,1,0,1,52683.89,0
10357,46.0,Female,Chennai,Masters,6,Month-to-month,Mailed check,61.47,335.4,3,0,1,80365.32,0
10358,31.0,Female,Pune,Masters,54,Month-to-month,Bank transfer,56.05,,2,1,1,67857.64,1
10359,40.0,Female,Mumbai,Bachelors,40,One year,Mailed check,90.77,3530.22,1,1,1,79570.12,0
10360,40.0,Female,Bengaluru,Bachelors,5,Two year,Electronic check,38.67,160.07,1,1,1,77467.64,0
10361,47.0,Female,Delhi,Masters,44,Two year,Electronic check,52.3,2293.42,1,1,0,60630.67,0
10362,55.0,Female,Delhi,High School,54,One year,Electronic check,45.23,2416.62,2,1,1,37907.93,0
10363,28.0,Female,Mumbai,Bachelors,52,Month-to-month,Credit card,96.74,4996.32,1,1,1,35992.41,0
10364,40.0,Female,Hyderabad,Masters,38,One year,Bank transfer,45.87,1771.45,2,0,0,136586.34,0
10365,61.0,Male,Bengaluru,Masters,24,One year,Credit card,77.37,1880.02,2,1,1,102519.82,0
10366,32.0,Male,Chennai,,11,One year,Credit card,86.34,959.72,2,1,1,99484.02,0
10367,31.0,Male,Mumbai,Masters,0,One year,Electronic check,61.79,,1,1,0,55158.65,0
10368,45.0,Female,Pune,Masters,26,One year,Bank transfer,34.71,869.64,2,1,0,70209.21,0
10369,53.0,Male,Delhi,High School,46,One year,Mailed check,34.99,1554.81,2,1,1,52062.02,0
10370,42.0,Female,Pune,Bachelors,2,Two year,Credit card,83.91,141.7,1,0,1,41134.19,0
10371,59.0,Female,Hyderabad,Bachelors,72,One year,Bank transfer,37.27,2653.87,3,0,0,57046.98,0
10372,53.0,Male,Mumbai,Bachelors,42,Month-to-month,Credit card,73.62,2989.48,1,0,1,99176.07,0
10373,,Male,Chennai,Masters,21,Two year,Bank transfer,67.52,1390.64,3,1,1,88496.4,0
10374,49.0,Female,Bengaluru,Bachelors,70,One year,Electronic check,73.3,5186.24,1,1,0,48658.94,0
10375,72.0,Female,Mumbai,High School,13,One year,Bank transfer,75.37,1019.85,1,1,0,63074.05,0
10376,39.0,Female,Mumbai,Bachelors,69,Month-to-month,Electronic check,44.46,3094.0,2,1,0,86480.71,0
10377,18.0,Male,Pune,Masters,20,Month-to-month,Bank transfer,43.54,,1,1,1,57438.63,1
10378,63.0,Female,Pune,Bachelors,27,One year,Electronic check,80.73,2252.15,1,1,0,71750.9,1
10379,36.0,Female,Bengaluru,High School,31,Month-to-month,Mailed check,51.15,1532.64,1,1,1,78840.64,0
10380,,Female,Mumbai,Bachelors,72,Month-to-month,Credit card,10.0,671.76,2,0,1,78600.47,0
10381,59.0,Female,Delhi,High School,18,Month-to-month,Electronic check,79.27,1483.07,1,1,1,75591.2,0
10382,,Male,Mumbai,High School,71,Month-to-month,Electronic check,42.2,2997.58,2,0,1,55618.66,0
10383,26.0,Female,Bengaluru,Bachelors,25,One year,Electronic check,75.28,1848.44,2,0,1,57878.56,0
10384,21.0,Male,Delhi,Masters,20,Month-to-month,Electronic check,95.64,1940.4,1,1,1,45059.7,0
10385,32.0,Male,Delhi,High School,46,Month-to-month,Electronic check,65.37,2985.1,1,1,0,35650.59,0
10386,48.0,Female,Chennai,High School,50,Two year,Bank transfer,86.91,4303.62,1,1,0,67475.53,0
10387,49.0,Male,Pune,High School,25,One year,Bank transfer,68.38,1666.23,3,1,1,87957.71,0
10388,46.0,Female,Mumbai,Masters,9,Two year,Mailed check,99.92,915.36,2,0,0,39633.79,0
10389,,Female,Delhi,High School,28,Month-to-month,Electronic check,41.63,1175.93,3,0,0,76005.41,0
10390,18.0,Male,Bengaluru,Bachelors,39,Two year,Mailed check,64.82,2603.82,2,1,0,,0
10391,43.0,Female,Mumbai,High School,2,Month-to-month,Credit card,79.81,145.12,2,1,0,29591.86,1
10392,36.0,Female,Delhi,Masters,5,Month-to-month,Mailed check,60.81,288.69,3,1,1,64047.22,1
10393,48.0,Female,Mumbai,High School,67,Month-to-month,Mailed check,90.35,6125.43,1,1,1,106216.62,0
10394,51.0,Male,Mumbai,Bachelors,2,Month-to-month,Mailed check,55.5,,3,1,0,82142.7,0
10395,44.0,Male,Chennai,Bachelors,29,Two year,Electronic check,110.53,3212.61,1,0,0,28849.94,0
10396,52.0,Male,Delhi,Bachelors,55,Month-to-month,Electronic check,111.69,6064.9,1,1,1,84483.47,0
10397,45.0,Female,Hyderabad,High School,23,One year,Bank transfer,71.21,1597.24,1,1,0,53549.79,0
10398,49.0,Female,Mumbai,High School,36,Month-to-month,Electronic check,77.16,2725.06,1,1,1,85208.75,0
10399,33.0,Male,Hyderabad,Bachelors,6,Month-to-month,Bank transfer,91.22,549.14,1,1,0,54818.2,0
10400,40.0,Male,Hyderabad,PhD,57,Two year,Mailed check,38.88,2190.74,1,1,0,68833.29,0
10401,45.0,Female,Chennai,Masters,46,One year,Electronic check,36.14,1742.59,1,1,1,58174.06,0
10402,53.0,Female,Mumbai,PhD,62,Month-to-month,Bank transfer,92.64,5665.11,3,1,1,70069.47,0
10403,37.0,Male,Bengaluru,Bachelors,63,Month-to-month,Electronic check,71.03,4416.82,1,0,1,57519.84,0
10404,49.0,Male,Pune,Bachelors,25,Month-to-month,Electronic check,60.02,1512.73,1,1,0,65082.16,0
10405,39.0,Male,Mumbai,Masters,3,One year,Mailed check,65.24,221.79,2,1,0,44136.69,0
10406,40.0,Female,Mumbai,Bachelors,25,Month-to-month,Bank transfer,12.51,183.39,2,1,0,80794.51,0
10407,53.0,Female,Delhi,High School,10,Two year,Credit card,60.81,521.33,2,1,1,73856.27,0
10408,18.0,Female,Pune,High School,38,Two year,Credit card,48.43,1827.16,1,1,0,34436.29,0
10409,25.0,Male,Mumbai,PhD,10,Month-to-month,Mailed check,85.2,919.8,1,1,0,91844.17,0
10410,23.0,Male,Mumbai,Masters,67,Month-to-month,Electronic check,86.89,5916.02,3,0,1,66121.66,0
10411,18.0,Male,Pune,High School,43,Two year,Electronic check,77.69,3319.95,1,1,1,73558.77,0
10412,,Male,Delhi,Masters,18,Month-to-month,Electronic check,73.7,1318.07,2,0,0,86820.36,1
10413,52.0,Male,Mumbai,Bachelors,67,Month-to-month,Electronic check,32.06,2106.18,1,1,1,77221.33,0
10414,,Female,Bengaluru,Bachelors,56,One year,Electronic check,77.99,4399.1,1,1,1,,0
10415,45.0,Male,Mumbai,High School,31,Month-to-month,Bank transfer,78.85,2520.78,2,0,1,63547.5,0
10416,56.0,Female,Delhi,Bachelors,10,One year,Bank transfer,92.39,986.7,1,1,0,92757.45,0
10417,59.0,Male,Mumbai,High School,25,Two year,Electronic check,111.6,2788.55,1,1,1,72704.34,0
10418,41.0,Male,Bengaluru,High School,42,One year,Bank transfer,27.76,1123.99,2,1,0,81167.94,1
10419,60.0,Male,Bengaluru,Bachelors,55,Month-to-month,Credit card,56.45,3105.16,1,1,0,78879.84,0
10420,43.0,Male,Mumbai,High School,19,Month-to-month,Electronic check,48.67,993.77,1,1,0,97296.07,0
10421,31.0,Female,Bengaluru,Bachelors,54,Two year,Electronic check,68.8,,1,1,0,85871.07,0
10422,34.0,Female,Pune,High School,20,One year,Mailed check,65.29,1215.03,1,0,1,60255.2,0
10423,,Female,Delhi,Masters,18,One year,Electronic check,59.85,1059.3,2,1,1,55892.13,0
10424,30.0,Female,Pune,Bachelors,32,Month-to-month,Electronic check,87.61,2789.57,1,1,0,68905.41,1
10425,37.0,Male,Pune,Bachelors,11,Two year,Bank transfer,40.77,357.41,1,1,0,53277.77,0
10426,52.0,Male,Mumbai,High School,29,Month-to-month,Bank transfer,42.1,1232.5,1,1,0,46851.77,0
10427,64.0,Male,Bengaluru,High School,26,Two year,Credit card,42.47,1129.52,3,0,1,23182.85,0
10428,,Male,Chennai,High School,20,Month-to-month,Electronic check,57.07,1234.39,1,1,0,35916.22,0
10429,47.0,Male,Hyderabad,Bachelors,56,Month-to-month,Credit card,37.97,,3,1,1,113678.94,0
10430,28.0,Female,Hyderabad,High School,24,Month-to-month,Electronic check,63.93,1570.85,1,1,0,55556.99,0
10431,48.0,Female,Delhi,Bachelors,50,Month-to-month,Electronic check,61.36,3116.34,1,0,1,111876.13,0
10432,40.0,Male,Pune,Bachelors,52,Two year,Electronic check,47.7,2506.38,2,1,1,78869.4,0
10433,18.0,Male,Mumbai,Masters,48,Month-to-month,Electronic check,84.22,3992.22,1,1,0,68905.32,0
10434,54.0,Female,Bengaluru,Bachelors,19,Two year,Credit card,63.69,1156.86,2,1,1,36986.69,0
10435,34.0,Female,Chennai,Bachelors,60,One year,Electronic check,88.38,5307.66,3,1,1,70102.72,0
10436,35.0,Female,Delhi,Masters,17,Month-to-month,Electronic check,60.71,1036.58,2,1,1,111628.04,1
10437,28.0,Male,Bengaluru,Bachelors,20,One year,Bank transfer,64.47,1261.43,1,1,0,104268.01,0
10438,33.0,Male,Hyderabad,High School,63,Two year,Electronic check,52.62,3379.64,2,0,1,76033.25,0
10439,48.0,Female,Pune,High School,24,One year,Bank transfer,64.84,1536.12,1,1,0,44729.3,0
10440,40.0,Male,Delhi,High School,50,Month-to-month,Credit card,80.67,3938.81,2,1,1,48942.36,0
10441,46.0,Female,Bengaluru,Bachelors,3,Two year,Electronic check,55.95,156.65,1,0,1,51242.98,0
10442,47.0,Male,Mumbai,High School,44,One year,Electronic check,76.41,3386.05,1,1,1,98119.41,0
10443,59.0,Female,Mumbai,Bachelors,63,Two year,Mailed check,47.12,2985.66,1,0,1,105897.85,0
10444,38.0,Female,Mumbai,High School,51,One year,Credit card,81.7,4183.41,1,1,0,74309.64,0
10445,23.0,Male,Bengaluru,Bachelors,42,Month-to-month,Credit card,52.24,2268.78,2,1,1,63332.23,0
10446,56.0,Male,Bengaluru,Bachelors,61,Month-to-month,Credit card,83.74,5052.4,1,1,1,104071.63,0
10447,38.0,Male,Mumbai,High School,21,Two year,Bank transfer,66.34,1371.95,1,0,0,48471.38,0
10448,56.0,Female,Mumbai,High School,27,Two year,Mailed check,98.46,2735.67,2,0,0,71140.11,0
10449,47.0,Female,Delhi,Masters,5,Month-to-month,Credit card,39.61,99.68,1,1,1,80185.25,0
10450,40.0,Male,Chennai,Bachelors,50,Month-to-month,Bank transfer,32.52,1623.32,3,1,0,51018.39,0
10451,47.0,Male,Mumbai,PhD,52,Month-to-month,Electronic check,51.44,2736.33,1,0,1,56009.89,0
10452,67.0,Female,Bengaluru,High School,54,Month-to-month,Bank transfer,34.54,1925.86,1,1,0,54297.77,0
10453,69.0,Female,Chennai,,54,Month-to-month,Credit card,34.58,1900.33,1,1,1,101167.99,0
10454,43.0,Female,Chennai,High School,9,Month-to-month,Credit card,78.67,742.3,1,1,1,112116.08,0
10455,44.0,Male,Hyderabad,Bachelors,48,Month-to-month,Bank transfer,64.91,3063.63,1,0,0,72525.44,0
10456,56.0,Male,Delhi,Bachelors,55,Month-to-month,Bank transfer,54.45,3063.41,2,0,0,64099.19,0
10457,31.0,Female,Mumbai,High School,14,Two year,Credit card,56.49,730.86,1,1,0,56803.5,0
10458,46.0,Male,Mumbai,Bachelors,34,Month-to-month,Electronic check,51.86,1706.22,3,1,1,70038.42,0
10459,42.0,Male,Chennai,High School,66,One year,Bank transfer,101.31,6705.85,1,1,0,57895.12,0
10460,46.0,Female,Delhi,High School,30,Month-to-month,Credit card,48.82,1439.95,2,0,0,67865.33,0
10461,31.0,Female,Delhi,Bachelors,54,One year,Bank transfer,35.91,1949.47,1,1,1,79091.12,0
10462,21.0,Male,Mumbai,High School,38,Two year,Credit card,82.51,3156.92,1,1,1,61083.12,0
10463,18.0,Female,Delhi,Bachelors,48,Month-to-month,Electronic check,60.25,2980.91,1,0,0,65829.06,0
10464,27.0,Female,Delhi,Bachelors,45,Two year,Electronic check,109.85,4964.94,1,1,1,65920.0,0
10465,36.0,Male,Delhi,Bachelors,47,Month-to-month,Electronic check,53.42,2479.81,2,1,1,63013.6,0
10466,38.0,Male,Mumbai,High School,56,Month-to-month,Electronic check,83.61,4715.98,1,1,1,60288.15,1
10467,67.0,Female,Delhi,High School,66,Month-to-month,Bank transfer,88.81,5819.87,1,1,1,,0
10468,56.0,Female,Mumbai,Bachelors,21,Month-to-month,Mailed check,53.53,1169.79,4,1,1,31043.81,1
10469,29.0,Male,Bengaluru,PhD,67,Month-to-month,Electronic check,48.66,,1,1,1,104634.16,0
10470,,Female,Hyderabad,PhD,45,One year,Bank transfer,81.31,3678.98,1,0,1,72981.65,0
10471,37.0,Male,Bengaluru,Bachelors,43,Month-to-month,Bank transfer,77.65,3249.92,1,1,0,83420.39,0
10472,38.0,Male,Mumbai,Bachelors,23,Two year,Electronic check,33.97,668.77,1,0,1,85951.71,0
10473,44.0,Female,Bengaluru,Bachelors,30,Month-to-month,Mailed check,40.17,1130.03,1,0,1,54422.7,0
10474,50.0,Male,Delhi,Masters,47,Month-to-month,Bank transfer,10.0,557.29,2,1,0,49884.11,0
10475,38.0,Female,Delhi,Bachelors,26,Month-to-month,Electronic check,78.1,1973.19,2,1,1,47290.08,0
10476,,Male,Mumbai,Bachelors,20,One year,Credit card,59.24,1221.42,2,1,1,,0
10477,27.0,Male,Pune,High School,59,Two year,Bank transfer,61.43,3592.27,1,0,0,85382.5,0
10478,42.0,Male,Delhi,Masters,30,Two year,Bank transfer,27.79,821.7,1,0,0,57157.24,0
10479,76.0,Female,Delhi,Bachelors,47,Month-to-month,Electronic check,40.84,1917.24,2,0,0,83374.5,0
